Card ID,Card Name,Set ID,Set Name,Rarity,Color,Type,Cost,Power,Life,Counter,Attribute,Sub Types,Card Text,Is Parallel,Image URL,Picture URL,Market Price,Inventory Price,Last Priced,Owned
OP11-031,Jinbe (031),OP-11,A Fist of Divine Speed,SR,Green,Character,6,8000,,0,Strike,The Sun Pirates Merfolk Fish-Man Island,"[On Play] If your Leader has the ""Fish-Man"" or ""Merfolk"" type, rest up to 1 of your opponent's Characters with a cost of 5 or less.
[Activate: Main] [Once Per Turn] Up to 1 of your ""Fish-Man"" or ""Merfolk"" type Characters can attack Characters on the turn in which it is played.",No,https://optcgapi.com/media/static/Card_Images/OP11-031.jpg,,0.43,0.25,2026-09-07,
OP11-092,Helmeppo,OP-11,A Fist of Divine Speed,SR,Black,Character,6,7000,,0,Slash,Navy SWORD,"[On Play] You may trash 1 card from your hand: Draw 1 card and play up to 1 ""SWORD"" type Character card with a cost of 8 or less other than [Helmeppo] from your trash. Then, place the 1 Character played by this effect at the bottom of the owner's deck at the end of this turn.",No,https://optcgapi.com/media/static/Card_Images/OP11-092.jpg,,0.43,0.24,2026-09-07,
OP11-119,Koby (119),OP-11,A Fist of Divine Speed,SEC,Black,Character,8,9000,,0,Strike,Navy SWORD,"[On Play] Up to 1 of your Characters can also attack active Characters during this turn.
[When Attacking] You may place 2 cards from your trash at the bottom of your deck in any order: Up to 1 of your Leader or Character cards gains +1000 power until the end of your opponent's next turn.",No,https://optcgapi.com/media/static/Card_Images/OP11-119.jpg,,2.03,1.99,2026-09-07,
OP11-118,Monkey.D.Luffy (118),OP-11,A Fist of Divine Speed,SEC,Blue,Character,8,8000,,0,Strike,Straw Hat Crew,"[Rush]
[When Attacking] You may trash 1 card from your hand: Return up to 1 Character with a cost of 4 or less to the owner's hand. Then, give up to 1 rested DON!! card to your Leader or 1 of your Characters.",No,https://optcgapi.com/media/static/Card_Images/OP11-118.jpg,,3.16,3.23,2026-09-07,
OP11-095,Monkey.D.Garp,OP-11,A Fist of Divine Speed,SR,Black,Character,8,8000,,0,Strike,Navy,"[On Play] You may place 3 ""Navy"" type cards from your trash at the bottom of your deck in any order: Give up to 1 rested DON!! card to 1 of your Leader. Then, if there is a Character with a cost of 9 or more, K.O. up to 1 of your opponent's Characters with a cost of 7 or less.",No,https://optcgapi.com/media/static/Card_Images/OP11-095.jpg,,0.38,0.25,2026-09-07,
OP11-051,Sanji,OP-11,A Fist of Divine Speed,SR,Blue,Character,6,7000,,0,Strike,Straw Hat Crew The Vinsmoke Family,"When this Character is K.O.'d by your opponent's effect, look at 5 cards from the top of your deck and play up to 1 ""Straw Hat Crew"" type Character card with a cost of 5 or less. Then, place the rest at the bottom of your deck in any order.
[On Play] Return up to 1 Character with 5000 base power or less to the owner's hand.",No,https://optcgapi.com/media/static/Card_Images/OP11-051.jpg,,0.44,0.29,2026-09-07,
OP11-004_p1,Kujyaku (Alternate Art),OP-11,A Fist of Divine Speed,SR,Red,Character,1,0,,1000,Special,Navy SWORD,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Navy"" type card other than ""Kujyaku"" and add it to your hand. Then, place the rest at the bottom of your deck in any order.[Activate: Main] You may trash this Character: Up to 1 of your Characters gains +1000 power during this turn.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-004_p1.jpg,,9.16,9.16,2026-09-07,
OP11-092_p1,Helmeppo (Alternate Art),OP-11,A Fist of Divine Speed,SR,Black,Character,6,7000,,0,Slash,Navy SWORD,"[On Play] You may trash 1 card from your hand: Draw 1 card and play up to 1 ""SWORD"" type Character card with a cost of 8 or less other than [Helmeppo] from your trash. Then, place the 1 Character played by this effect at the bottom of the owner's deck at the end of this turn.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-092_p1.jpg,,5.07,2.03,2026-09-07,
OP11-047_p1,Vinsmoke Reiju (Alternate Art),OP-11,A Fist of Divine Speed,R,Blue,Character,4,5000,,2000,Special,The Vinsmoke Family GERMA 66,"[On Play] If your Leader has the ""The Vinsmoke Family"" type, look at 5 cards from the top of your deck; reveal up to 1 card with a type including ""GERMA"" and add it to your hand. Then, trash the rest.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-047_p1.jpg,,5.21,5.00,2026-09-07,
OP11-023_p1,Arlong (Alternate Art),OP-11,A Fist of Divine Speed,R,Green,Character,7,7000,,1000,Slash,Fish-Man The Sun Pirates Fish-Man Island,"If your Leader has the ""Fish-Man"" type, you have 3 or less Life cards and your opponent has 5 or more rested cards, give this card in your hand 3 cost.
[Trigger] Rest up to 1 of your opponent's Characters with a cost of 4 or less.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-023_p1.jpg,,1.45,1.23,2026-09-07,
OP11-070_p1,Charlotte Pudding (Alternate Art),OP-11,A Fist of Divine Speed,SR,Purple,Character,1,0,,1000,Wisdom,Big Mom Pirates,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 ""Big Mom Pirates"" type card with a cost of 2 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.[Activate: Main] DON!! 1, You may rest this Character: Look at 1 card from the top of your opponent's deck.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-070_p1.jpg,,37.71,22.75,2026-09-07,
OP11-031_p1,Jinbe (031) (Alternate Art),OP-11,A Fist of Divine Speed,SR,Green,Character,6,8000,,0,Strike,The Sun Pirates Merfolk Fish-Man Island,"[On Play] If your Leader has the ""Fish-Man"" or ""Merfolk"" type, rest up to 1 of your opponent's Characters with a cost of 5 or less.
[Activate: Main] [Once Per Turn] Up to 1 of your ""Fish-Man"" or ""Merfolk"" type Characters can attack Characters on the turn in which it is played.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-031_p1.jpg,,3.13,2.99,2026-09-07,
OP11-106_p1,Zeus (Alternate Art),OP-11,A Fist of Divine Speed,R,Yellow,Character,2,2000,,2000,Special,Big Mom Pirates Homies,[On Play] You may add 1 card from the top or bottom of your Life cards to your hand: K.O. up to 1 of your opponent's Characters with a cost of 5 or less.,Yes,https://optcgapi.com/media/static/Card_Images/OP11-106_p1.jpg,,39.05,25.00,2026-09-07,
OP11-008_p1,Doll (Alternate Art),OP-11,A Fist of Divine Speed,R,Red,Character,4,1000,,1000,Strike,Navy,"[Blocker]
[On Play] You may trash 1 card from your hand: If your Leader has the ""Navy"" type, give up to 1 of your opponent's Characters 6000 power during this turn.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-008_p1.jpg,,13.15,10.25,2026-09-07,
OP11-067_p1,Charlotte Katakuri (067) (Alternate Art),OP-11,A Fist of Divine Speed,SR,Purple,Character,8,8000,,0,Strike,Big Mom Pirates,"[Blocker]
[End of Your Turn] Set up to 2 of your ""Big Mom Pirates"" type Characters with a cost of 3 or more as active. Then, add up to 1 DON!! card from your DON!! deck and rest it.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-067_p1.jpg,,23.44,19.40,2026-09-07,
OP11-101_p1,"Capone""Gang""Bege (101) (Alternate Art)",OP-11,A Fist of Divine Speed,SR,Yellow,Character,2,1000,,1000,Ranged,Firetank Pirates Supernovas,"[Blocker]
[Once Per Turn] If your ""Supernovas"" type Character other than [Capone""Gang""Bege] would be removed from the field by your opponent's effect, you may add it to the top of your Life cards face-down instead.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-101_p1.jpg,,5.67,1.88,2026-09-07,
OP11-095_p1,Monkey.D.Garp (Alternate Art),OP-11,A Fist of Divine Speed,SR,Black,Character,8,8000,,0,Strike,Navy,"[On Play] You may place 3 ""Navy"" type cards from your trash at the bottom of your deck in any order: Give up to 1 rested DON!! card to 1 of your Leader. Then, if there is a Character with a cost of 9 or more, K.O. up to 1 of your opponent's Characters with a cost of 7 or less.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-095_p1.jpg,,7.64,7.04,2026-09-07,
OP11-119_p1,Koby (119) (Alternate Art),OP-11,A Fist of Divine Speed,SEC,Black,Character,8,9000,,0,Strike,Navy SWORD,"[On Play] Up to 1 of your Characters can also attack active Characters during this turn.
[When Attacking] You may place 2 cards from your trash at the bottom of your deck in any order: Up to 1 of your Leader or Character cards gains +1000 power until the end of your opponent's next turn.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-119_p1.jpg,,9.45,9.92,2026-09-07,
OP11-018_p1,Honesty Impact (Alternate Art),OP-11,A Fist of Divine Speed,R,Red,Event,6,,,,,Navy SWORD,"[Main] Give up to 1 of your opponent's Characters 4000 power during this turn. Then, K.O. up to 1 of your opponent's Characters with 6000 power or less.
[Trigger] K.O. up to 1 of your opponent's Characters with 6000 power or less.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-018_p1.jpg,,44.07,38.99,2026-09-07,
OP11-021_p1,Jinbe (021) (Alternate Art),OP-11,A Fist of Divine Speed,L,Green,Leader,,5000,5,,Strike,Fish-Man Straw Hat Crew,"[End of Your Turn] If you have 6 or less cards in your hand, set up to 1 of your ""Fish-Man"" or ""Merfolk"" type Characters and up to 1 of your DON!! cards as active.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-021_p1.jpg,,8.91,7.98,2026-09-07,
OP11-073_p1,Charlotte Linlin (Alternate Art),OP-11,A Fist of Divine Speed,R,Purple,Character,10,12000,,0,Special,The Four Emperors Big Mom Pirates,"If your Leader has the ""Big Mom Pirates"" type, this Character gains [Rush].
[On Your Opponent's Attack] [Once Per Turn] DON!! 5: Choose a cost and reveal 1 card from the top of your opponent's deck. If the revealed card has the chosen cost, up to 1 of your Leader gains +2000 power during this turn.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-073_p1.jpg,,5.67,5.50,2026-09-07,
OP11-010_p1,Hibari (Alternate Art),OP-11,A Fist of Divine Speed,SR,Red,Character,5,6000,,0,Ranged,Navy SWORD,"[On Play] Give up to 1 of your opponent's Characters 2000 power during this turn.
[When Attacking] This Character gains +1000 power during this turn. Then, up to 1 of your ""Navy"" type Leader can also attack active Characters during this turn.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-010_p1.jpg,,5.62,5.52,2026-09-07,
OP11-084_p1,Kuzan (Alternate Art),OP-11,A Fist of Divine Speed,R,Black,Character,4,5000,,1000,Special,Navy,"[On Play] Trash 3 cards from the top of your deck.
[When Attacking] Up to 1 of your ""Navy"" type Leader or Character cards can also attack active Characters during this turn.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-084_p1.jpg,,3.92,2.94,2026-09-07,
OP11-051_p1,Sanji (Alternate Art),OP-11,A Fist of Divine Speed,SR,Blue,Character,6,7000,,0,Strike,Straw Hat Crew The Vinsmoke Family,"When this Character is K.O.'d by your opponent's effect, look at 5 cards from the top of your deck and play up to 1 ""Straw Hat Crew"" type Character card with a cost of 5 or less. Then, place the rest at the bottom of your deck in any order.
[On Play] Return up to 1 Character with 5000 base power or less to the owner's hand.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-051_p1.jpg,,10.47,7.99,2026-09-07,
OP11-001_p1,Koby (001) (Alternate Art),OP-11,A Fist of Divine Speed,L,Red Black,Leader,,5000,4,,Strike,Navy SWORD,"Your ""SWORD"" type Characters can attack Characters on the turn in which they are played.
[Once Per Turn] If your ""Navy"" type Character with 7000 base power or less would be removed from the field by your opponent's effect, you may place 3 cards from your trash at the bottom of your deck in any order instead.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-001_p1.jpg,,28.64,18.00,2026-09-07,
OP11-022_p1,Shirahoshi (022) (Alternate Art),OP-11,A Fist of Divine Speed,L,Green Yellow,Leader,,5000,5,,Wisdom,Merfolk Fish-Man Island,"This Leader cannot attack.
[Activate: Main] [Once Per Turn] You may rest 1 of your DON!! cards and turn 1 card from the top of your Life cards face-up: Play up to 1 ""Neptunian"" type Character card or ""Megalo"" with a cost equal to or less than the number of DON!! cards on your field from your hand.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-022_p1.jpg,,21.38,16.75,2026-09-07,
OP11-054_p1,Nami (054) (Alternate Art),OP-11,A Fist of Divine Speed,SR,Blue,Character,5,6000,,1000,Special,Straw Hat Crew,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] If your Leader is multicolored, draw 3 cards and place 2 cards from your hand at the top or bottom of your deck in any order.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-054_p1.jpg,,32.35,29.99,2026-09-07,
OP09-015_p1,Lucky.Roux (TR),OP-11,A Fist of Divine Speed,TR,Red,Character,4,5000,,1000,Ranged,Red-Haired Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On K.O.] If your Leader has the ""Red-Haired Pirates"" type, K.O. up to 1 of your opponent's Characters with a base power of 6000 or less.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-015_p1.jpg,,24.55,22.99,2026-09-07,
OP11-062_p1,Charlotte Katakuri (062) (Alternate Art),OP-11,A Fist of Divine Speed,L,Purple,Leader,,5000,5,,Strike,Big Mom Pirates,"[When Attacking]/[On Your Opponent's Attack] [Once Per Turn] DON!! 1: Look at 1 card from the top of your opponent's deck. Then, this Leader gains +1000 power during this battle.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-062_p1.jpg,,40.62,30.00,2026-09-07,
OP11-114_p1,Gum-Gum Fire-Fist Pistol Red Hawk (Alternate Art),OP-11,A Fist of Divine Speed,R,Yellow,Event,1,,,,,Straw Hat Crew,"[Main] You may rest 3 of your DON!! cards: If you and your opponent have a total of 5 or more Life cards, K.O. up to 1 of your opponent's Characters with a base cost of 5 or less.
[Counter] Up to 1 of your Leader gains +3000 power during this battle.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-114_p1.jpg,,58.92,52.50,2026-09-07,
OP11-041_p1,Nami (041) (Alternate Art),OP-11,A Fist of Divine Speed,L,Blue Yellow,Leader,,5000,4,,Special,Straw Hat Crew,"[Your Turn] [Once Per Turn] This effect can be activated when a card is removed from your or your opponent's Life cards. If you have 7 or less cards in your hand, draw 1 card.[DON!! x1] [On Your Opponent's Attack] [Once Per Turn] You may trash 1 card from your hand: This Leader gains +2000 power during this turn.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-041_p1.jpg,,66.28,46.12,2026-09-07,
OP11-118_p1,Monkey.D.Luffy (118) (Alternate Art),OP-11,A Fist of Divine Speed,SEC,Blue,Character,8,8000,,0,Strike,Straw Hat Crew,"[Rush]
[When Attacking] You may trash 1 card from your hand: Return up to 1 Character with a cost of 4 or less to the owner's hand. Then, give up to 1 rested DON!! card to your Leader or 1 of your Characters.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-118_p1.jpg,,28.31,24.99,2026-09-07,
OP11-040_p1,Monkey.D.Luffy (040) (Alternate Art),OP-11,A Fist of Divine Speed,L,Blue Purple,Leader,,6000,3,,Strike,Straw Hat Crew,"This effect can be activated at the start of your turn. If you have 8 or more DON!! cards on your field, look at 5 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" type card and add it to your hand. Then, place the rest at the top or bottom of the deck in any order.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-040_p1.jpg,,60.05,29.99,2026-09-07,
OP11-080_p1,Gear Two (Alternate Art),OP-11,A Fist of Divine Speed,R,Purple,Event,1,,,,,Straw Hat Crew,"[Main] You may rest 2 of your DON!! cards: If your Leader's colors include blue, add up to 1 DON!! card from your DON!! deck and rest it.
[Counter] Up to 1 of your Leader gains +3000 power during this battle.",Yes,https://optcgapi.com/media/static/Card_Images/OP11-080_p1.jpg,,327.18,155.00,2026-09-07,
OP09-005_p1,Silvers Rayleigh (SP),OP-11,A Fist of Divine Speed,R,Red,Character,5,6000,,1000,Slash,Roger Pirates,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] If your opponent has 2 or more Characters with a base power of 5000 or more, draw 2 cards and trash 1 card from your hand.",Yes,https://optcgapi.com/media/static/Card_Images/OP09-005_p1.jpg,,60.73,57.63,2026-09-07,
OP07-085_p2,Stussy (SP),OP-11,A Fist of Divine Speed,SR,Black,Character,9,9000,,0,Special,CP0,[On Play]You may trash 1 of your Characters: K.O. up to 1 of your opponent's Characters.,Yes,https://optcgapi.com/media/static/Card_Images/OP07-085_p2.jpg,,143.15,88.00,2026-09-07,
ST18-005_p1,Luffy-Tarou (SP),OP-11,A Fist of Divine Speed,SR,Purple,Character,7,8000,,0,Strike,Straw Hat Crew,"[On Play] DON!! 1 (You may return the specified number of DON!! cards from your field to your DON!! deck.): Play up to 1 purple ""Straw Hat Crew"" type Character card with a cost of 5 or less from your hand.",Yes,https://optcgapi.com/media/static/Card_Images/ST18-005_p1.jpg,,315.53,178.56,2026-09-07,
ST16-004_p1,Shanks (SP),OP-11,A Fist of Divine Speed,SR,Green,Character,9,11000,,0,Slash,FILM The Four Emperors Red-Haired Pirates,[On Play] K.O. up to 1 of your opponent's rested Characters.,Yes,https://optcgapi.com/media/static/Card_Images/ST16-004_p1.jpg,,203.77,200.00,2026-09-07,
